162,8729.365,1574.206
163,8640.472,1563.091
164,8635.997,1561.779
165,8612.844,1545.204
166,8614.533,1538.325
167,8612.371,1494.694
168,8607.203,1492.707
169,8622.589,1597.512
170,8616.589,1600.17
171,8743.688,1433.417
172,8750.961,1428.19
173,8753.529,1435.115
174,8755.352,1361.987
175,8723.321,1314.363
176,8719.346,1311.592
177,8681.518,1339.534
178,8670.617,1325.278
179,8627.331,1271.567
180,8619.56,1234.876
181,8601.5,1239.5
182,8565.459,1296.566
183,8669.932,1187.092
184,8677.996,1195.36
185,8684.604,1180.597
186,8779.532,1248.438
187,8783.587,1243.294
188,8812.772,1294.26
189,8819.826,1299.843
190,8829,1614
191,8862.815,1680.996
192,9109.887,1809.972
193,9116.02,1823.856
194,9136.474,1809.116
195,9140.894,1816.888
196,9132.203,1853.249
197,9142.456,1863.816
198,9561.112,2076.864
199,9558.932,2893.966
200,9559.988,2898.011
201,9634,2900
202,9720.45,2922.291
203,9727.863,2925
204,9726.003,2912.442
205,9703.06,2989.702
206,9713.002,2992.307
207,9719.276,3003.581
208,9755.146,3017.421
209,9762.341,3024.792
210,9764.177,3032.419
211,9843.216,3013.477
212,9847.998,3013.98
213,9851.795,3005.655
214,9881.077,2976.917
215,9887.953,2975.403
216,9893.07,2980.148
217,9921.411,2954.52
218,9927.757,2960.622
219,9932.849,2952.063
220,9936.274,2978.948
221,9932.347,2983.436
222,9938.949,2985.152
223,9949.413,3027.609
224,9956.84,3031.293
225,9955.418,3035.018
226,10025.718,3107.068
227,10024.031,3121.783
228,10019.577,3129.978
229,9965.885,3158.512
230,9961.27,3167.845
231,9954.987,3163.271
232,9918.546,3165.867
233,9918.715,3173.845
234,9912.25,3174.698
235,9860.835,3146.952
236,9846.717,3143.273
237,9865.32,3125.165
238,9767.923,3184.268
239,9760.782,3187.592
240,9765.331,3199.54
241,9744.854,3239.888
242,9742.171,3244.443
243,9774.846,3285.26
244,9772.951,3289.258
245,9779.304,3291.46
246,9744.647,3342.594
247,9820.176,3340.816
248,9821.692,3345.272
249,9928.39,3405.211
250,9959.652,3343.12
251,10000.958,3410.074
252,10038.41,3342.103
253,10043.297,3336.153
254,10109.815,3590.258
255,10109.904,3597.961
256,10146.909,3783.842
257,10149.846,3787.876
258,10181.8,3852.123
259,10183.958,3856.441
260,10151.193,3917.307
261,10149.853,3920.982
262,10185.888,3980.685
263,10258.397,3975.763
264,10226.795,4040.862
265,10186.483,4106.951
266,10230.23,4170.521
267,10296,4167
268,10335.77,4232.396
269,10336.396,4360.474
270,10331.058,4365.661
271,10410.23,4489.97
272,10474.316,4491.615
273,10479.795,4488.272
274,10514.865,4429.665
275,10517.317,4557.607
276,10444.87,4554.281
277,10441.366,4548.91
278,10517.827,4681.032
279,10473.249,4888.555
280,10467.709,4889.724
281,10480.467,4890.537
282,10516.063,4941.707
283,10522.341,4938.109
284,10560.365,4977.817
285,10571.361,4974.448
286,10567.506,4992.994
287,10741.437,4987.06
288,10666.807,5169.738
289,10663.687,5174.575
290,10681.943,5212.97
291,10678.353,5215.235
292,10674.893,5231.15
293,10618.793,5250.012
294,10612.192,5251.104
295,10611.535,5244.235
296,10576.208,5341.697
297,10564.575,5348.4
298,10554.822,5359.592
299,10630.392,5375.001
300,10631.392,5381.352
301,10640.91,5379.535
302,10659.852,5443.764
303,10662.275,5452.143
304,10678.768,5467.611
305,10497.521,5570.351
306,10059.007,5696.607
307,10051.45,5699.6
308,10050.46,5686.35
309,9992.401,5702.285
310,9984.089,5704.053
311,9979.816,5696.666
312,9943.601,5662.932
313,9935.553,5655.062
314,9895.513,5684.192
315,9890.814,5684.989
316,9893.882,5689.516
317,9851.018,5654.535
318,9850.563,5647.979
319,9857.249,5643.226
320,9672.186,5510.416
321,9665.989,5512.666
322,9600.686,5563.262
323,9591.507,5568.168
324,9601.983,5575.194
325,9528.447,5570.794
326,9523.709,5577.084
327,9523.689,5585.172
328,9523.168,5498.389
329,9523.803,5488.956
330,9529.381,5490.132
331,9579.601,5449.246
332,9576.276,5444.688
333,9576.899,5439.794
334,9575.561,5417.945
335,9575.738,5410.904
336,9570.338,5410.991
337,9268.231,4933.701
338,9263.066,4810.956
339,9187.325,4808.726
340,9124.155,4935.823
341,9085.249,4996.192
342,9081.912,4999.81
343,8970.662,5061.18
344,8900.841,4936.542
345,8899.095,4931.394
346,8876.965,4852.942
347,8883.148,4849.095
348,8876.295,4840.631
349,8884.366,4795.649
350,8883.503,4787.285
351,8879.782,4782.761
352,8897.542,4744.187
353,8894.547,4736.91
354,8903.34,4732.873
355,8747.457,4807.931
356,8726.527,4803.908
357,8721.523,4805.88
358,8680.681,4808.104
359,8674.327,4808.006
360,8666.279,4777.98
361,8665.462,4775.282
362,8676.672,4685.694
363,8676.592,4679.866
364,8679.33,4678.638
365,8602.217,4676.826
366,8601.48,4683.99
367,8432.036,4623.663
368,8427.049,4631.396
369,8403.7,4584.849
370,8397.937,4578.666
371,8394.188,4587.361
372,8372.129,4525.982
373,8359.051,4515.597
374,8376.148,4470.327
375,8371.27,4463.143
376,8366.481,4466.519
377,8388.271,4429.447
378,8402.185,4387.442
379,8398.509,4377.112
380,8388.838,4371.911
381,8416.634,4358.569
382,8468.389,4306.941
383,8470,4305
384,8470.577,4303.505
385,8471.816,4307.115
386,8529.667,4265.637
387,8533.848,4263.868
388,8531.454,4247.024
389,8524.039,4244.841
390,8523.146,4247.521
391,8519.69,4251.15
392,8563.438,4238.828
393,8600.48,4296.943
394,8565.129,4360.699
395,8454.293,4424.476
396,8458.037,4550.216
397,8452.777,4551.717
398,8307.598,4429.578
399,8270.858,4362.031
400,8264.384,4365.31
401,8126.398,4361.101
402,8163.407,4172.52
403,8158,4169
404,8123.423,4110.73
405,8119.278,4108.996
406,8053.69,4104.227
407,8088.715,4046.288
408,8086.219,4041.107
409,8019.442,4042.234
410,8016.615,4037.123
411,8048.727,3981.712
412,8053.054,3976.86
413,7980.114,3978.407
414,7939.5,4046.75
415,7978.028,4104.17
416,7898.176,4108.35
417,7862.177,4048.435
418,7868.197,4044.408
419,7797.669,4037.864
420,7792.892,4041.253
421,7762.68,4248.664
422,7765.245,4249.984
423,7762.452,4251.971
424,7784.316,4277.166
425,7786.104,4285.798
426,7783.277,4286.458
427,7603.609,4201.731
428,7600.189,4201.194
429,7524.44,4065.993
430,7537.685,4056.707
431,7544.918,3996.604
432,7547.376,3991.792
433,7534.278,3980.355
434,7570.842,3787.364
435,7642.349,3792.405
436,7645.216,3787.72
437,7675.905,3767.305
438,7669.698,3751.877
439,7667.078,3751.996
440,7725.947,3811.494
441,7729.488,3816.459
442,7859.393,3725.104
443,7860.381,3722.771
444,7902.625,3723.402
445,7914.65,3773.325
446,7915.586,3777.882
447,7919.942,3776.817
448,7976.057,3727.365
449,8044.391,3719.967
450,8051.294,3721.595
451,8095.496,3729.376
452,8099.04,3735.307
453,8103.292,3729.54
454,8105.621,3795.166
455,8101.888,3798.236
456,8108.75,3799.632
457,8127.227,3852.104
458,8122.09,3854.104
459,8152.518,3890.645
460,8159.216,3886.504
461,8149.52,3900.495
462,8135.787,3937.049
463,8131.13,3937.408
464,7979.207,3853.777
465,7977.017,3848.322
466,8008.736,3788.329
467,8014.817,3784.74
468,7945.674,3661.514
469,7940.18,3659.275
470,7899.969,3599.847
471,8014.943,3532.963
472,7863,3288
473,7863,3282
474,7857,3281
475,7831,3280
476,7824,3274
477,7787.586,3262.339
478,7783.082,3264.302
479,7779.587,3258.673
480,7730.248,3309.472
481,7724.902,3318.662
482,7735.098,3325.866
483,7600.769,3409.406
484,7592.598,3412.62
485,7591.929,3425.784
486,7571.778,3407.592
487,7536.134,3468.787
488,7619.718,3479.625
489,7628.496,3471.477
490,7631.607,3488.272
491,7630.333,3528.907
492,7622.156,3530.202
493,7585.462,3570.72
494,7587.666,3579.777
495,7559.508,3602.904
496,7554.509,3597.567
497,7515.577,3616.244
498,7509.013,3611.373
499,7505.808,3632.509
500,7644.398,3661.175
501,7535.431,3235.95
502,7533.529,3234.735
503,7613.248,3187.838
504,7621.216,3190.294
505,7633.229,3177.164
506,7701.005,3155.414
507,7706.246,3151.551
508,7499.102,3136.588
509,7495.609,3137.191
510,7485.805,3109.507
511,7484.84,3062.15
512,7489.745,3055.425
513,7480.888,3050.424
514,7462.228,3015.858
515,7465.726,3008.374
516,7456.509,3008.948
517,7428.678,2963.407
518,7434.68,2952.885
519,7436.813,2903.871
520,7428.451,2901.378
521,7458.482,2704.896
522,7533.883,2699.906
523,7501,2641
524,7461.634,2578.913
525,7568.626,2514.832
526,7605.792,2577.494
527,7641.534,2643.26
528,7687.001,2829.391
529,7751.592,2834.472
530,7833.017,2828.105
531,7865.676,2769.219
532,7869.448,2766.656
533,7903.742,2831.207
534,7868.345,2891.736
535,7751.053,2453.683
536,7756.429,2449.995
537,7687.22,2447.209
538,7633.648,2398.038
539,7628.938,2396.927
540,7610.853,2319.853
541,7670.773,2221.099
542,7672.717,2217.673
543,7715.37,2237.62
544,7723.905,2247.355
545,7729.561,2248.269
546,7760.616,2312.799
547,7760,2320
548,7770,2319
549,7607.592,2192.331
550,7600.711,2185.931
551,7607.756,2179.257
552,7571.066,2110.388
553,7558.536,2111.716
554,7557.185,2097.312
555,7498.17,2126.604
556,7493.709,2132.475
557,7460.852,2317.414
558,7441.849,2351.561
559,7438.201,2349.888
560,7484.582,2382.497
561,7496.636,2384.381
562,7495.138,2392.681
563,7392.725,2448.751
564,7353.315,2385.247
565,7352.345,2382.353
566,7315.661,2319.996
567,7349.656,2266.072
568,7347.839,2258.762
569,7312.898,2195.616
570,7277.187,2136.764
571,7277.926,2130.525
572,7205.659,2258.651
573,7277.721,2383.79
574,7350.217,2514.772
575,7350.923,2518.088
576,7204.045,2639.972
577,7200.953,2646.948
578,7251.163,1971.724
579,7249.775,1968.068
580,7319.044,1937.983
581,7331.635,1920.309
582,7418.942,1882.229
583,7420.215,1878.317
584,7425.339,1887.192
585,7446.6,1866.182
586,7417.659,1857.025
587,7232.302,1888.359
588,7232.551,1891.712
589,7727.623,1836.889
590,7730.479,1839.37
591,7733.623,1839.766
592,7742.071,1769.931
593,7743.233,1767.659
594,7756,1687
595,7830.968,1669.888
596,7833.436,1672.594
597,7852.487,1601.461
598,7851.732,1594.927
599,7991.943,1526.369
600,7993.69,1520.087
601,7999.79,1522.379
602,8000.467,1478.715
603,8013.29,1474.109
604,8009.092,1462.117
605,8003.567,1406.827
606,8002.786,1400.335
607,8012.684,1399.523
608,8102.202,1431.081
609,8104.347,1434.471
610,8106.7,1431.428
611,8091,1492
612,8129.54,1548.627
613,8140.385,1552.354
614,8149.088,1546.776
615,8172.137,1481.384
616,8165.096,1475.53
617,8105.638,1620.994
618,8099.501,1629.54
619,8098.171,1644.193
620,8018,1620
621,8015.869,1622.511
622,7838.085,1761.672
623,7834.683,1762.396
624,7831.857,1760.239
625,7793,1365
626,7790.105,1363.566
627,8127,1298
628,8202.619,1172.604
629,8306.293,1111.486
630,8378.532,1107.921
631,8499.856,1140.999
632,8502.373,1142.361
633,8503.734,1139.726
634,8479.434,991.501
635,8463.039,979.235
636,8443.796,938.838
637,8435.181,879.848
638,8397.6,878.126
639,8389.613,883.814
640,8385.416,873.611
641,8346.534,904.353
642,8347.28,909.43
643,8351.782,915.371
644,8340.914,813.079
645,8346.086,811.94
646,8323.939,721.624
647,8328.926,717.883
648,8324.073,710.695
649,8293.245,651.561
650,8304.062,642.114
651,8472.843,862.983
652,8486.172,869.504
653,8491.655,863.925
654,9184.369,474.49
655,9183.426,470.883
656,9280.536,570.51
657,9279.021,574.712
658,9281.69,577.371
659,9340.073,600.79
660,9343.583,650.226
661,9343.842,664.328
662,9339.968,666.864
663,9371.729,663.008
664,9412.842,603.899
665,9441.938,569.809
666,9435.109,563.125
667,9371.281,539.258
668,9368.289,539.733
669,9451.146,661.741
670,9498.818,716.856
671,9503.295,722.817
672,9409.576,728.042
673,9406.384,727.183
674,9406.535,730.115
675,9524.319,531.952
676,9528.184,532.3
677,9574.945,545.28
678,9578.913,544.369
679,9578.053,540.915
680,9630.72,528.433
681,9633.916,526.425
682,9633.805,523.818
683,10288.183,2512.907
684,10331.228,2576.169
685,10410.091,2701.143
686,10332.124,2825.51
687,10259.764,2829.324
688,10199.398,2851.715
689,10197.634,2863.413
690,10165.908,2877.084
691,10160.509,2875.3
692,10159.175,2868.016
693,10130.006,2930.035
694,10125.973,2939.743
695,10108.458,2944.654
696,10112.787,2964.918
697,10331.476,3082.234
698,10552,3598
699,10628,3596
700,10664,3658
701,10665,4047
702,10658,4169
703,10593,4170
704,10741,4298
705,10104.37,3983.993
706,10007.1,4044.66
707,10001,4044
708,9930.435,4045.322
709,9926.712,4049.856
710,9851.315,4043.787
711,9893.383,3974.534
712,9850,3947.536
713,9843.561,3944.927
714,9853.985,3884.331
715,9856.249,3881.098
716,9894.49,3849.508
717,9925.659,3913.821
718,9969.621,3978.865
719,10038.574,4104.884
720,10041.832,4108.073
721,10072.426,3795.183
722,10073.144,3787.824
723,9765.079,3944.713
724,9759.469,3953.898
725,9757.318,3935.922
726,9670.239,4107.139
727,9633.667,4165.808
728,9597.271,4102.706
729,9563.513,4044.781
730,9560.797,4037.933
731,9519.914,4103.388
732,9517.169,4109.773
733,9447.134,4107.746
734,9408.373,4174.32
735,9340.281,4166.048
736,9333.77,4166.137
737,9263.531,4172.47
738,9151.13,4223.631
739,9115.986,4168.624
740,9153.154,4112.515
741,9156.594,4104.269
742,9226.271,4363.044
743,9229.737,4362.539
744,9229.737,4362.539
745,9196.146,4424.993
746,9154.546,4492.045
747,9191.717,4555.904
748,9264.675,4550.899
749,9340.252,4550.637
750,9413.311,4551.237
751,9414.609,4553.268
752,9449,4617
753,9488.877,4552.936
754,9371.266,4620.926
755,9340.547,4425.656
756,9381.052,4356.758
757,9631.519,4556.527
758,9634.212,4556.175
759,9778.76,4297.864
760,9706.841,4177.673
761,9710.412,4166.926
762,9662.737,3738.618
763,9654.149,3729.237
764,9657.772,3723.183
765,9623.745,3686.843
766,9615.483,3682.789
767,9617.543,3673.604
768,9561.293,3655.209
769,9556.377,3663.059
770,9550.435,3653.448
771,9500.902,3672.397
772,9498.012,3690.755
773,9497.331,3707.299
774,9205.44,3450.396
775,9193.46,3457.032
776,9196.351,3439.548
777,9243.427,3366.707
778,9249.381,3359.509
779,9280.379,3253.242
780,9283.174,3239.061
781,9151.937,2963.27
782,8860.391,3597.13
783,8852.809,3598.567
784,8860.389,3727.343
785,8601.778,3535.767
786,8528.156,3536.989
787,8422.885,3591.346
788,8420.417,3596.503
789,8310.389,3658.981
790,8346.938,3726.518
791,8494.567,3848.947
792,8460.795,3912.35
793,8453.696,3914.421
794,8308.124,4038.308
795,8309.725,4046.646
796,8273.735,4103.138
797,8268.568,4104.402
798,8197.784,4104.825
799,8195.431,4109.085
800,8233.894,4172.909
801,8314.184,4172.563
802,8460.026,4168.402
803,8560,4167
804,8569.636,4102.59
805,8714.373,4356.358
806,8751.849,4424.753
807,8973.582,4426.831
808,9005.238,4492.456
809,8675.694,4939.131
810,8648.815,4949.523
811,8647.881,4954.628
812,8652.263,4956.379
813,8661.317,4976.73
814,8655.634,4980.172
815,8673.113,4982.875
816,8603.386,4919.433
817,8602.592,4912.372
818,8591.01,4891.261
819,8380,4940
820,8309.887,4932.304
821,8341.287,4999.434
822,8345.962,5003.486
823,8345.252,4866.553
824,8572.17,5143.36
825,8591.035,5172.99
826,8590.857,5182.26
827,8640.024,5214.42
828,8637.982,5220.486
829,8632.522,5226.057
830,8692.087,5240.724
831,8700.691,5244.97
832,8705.651,5238.208
833,8694.209,5284.802
834,8684.176,5297.711
835,8681.288,5297.207
836,8849.822,5290.406
837,8855.888,5286.802
838,8850.245,5275.703
839,8876.236,5385.144
840,8883.529,5401.082
841,8884.218,5418.875
842,8854.444,5483.757
843,8847.348,5487.604
844,8829.714,5478.951
845,8900.175,5489.301
846,8898.845,5500.112
847,8910.966,5498.422
848,8783.401,5533.529
849,8778.939,5536.732
850,8777.622,5543.123
851,8574.278,5746.098
852,8573.06,5756.895
853,8584.216,5795.71
854,8595.417,5802.484
855,8573.296,5861.872
856,8580.086,5867.894
857,8566.271,5871.633
858,8841,6171
859,8957.043,6211.96
860,8961.752,6206.543
861,8963.13,6195.425
862,8991.252,6195.351
863,8997.541,6187.671
864,8999.255,6179.905
865,8968.631,6278.838
866,8965.684,6286.174
867,8959.001,6277.204
868,9083.303,6246.391
869,9087.075,6244.117
870,9090.498,6240.797
871,9142.164,6226.029
872,9145.937,6229.427
873,9163.054,6188.704
874,9159.79,6184.616
875,9167.253,6184.67
876,9158.92,6303.366
877,9160.875,6308.105
878,9125.018,6313.067
879,9120.662,6314.04
880,9121.866,6309.062
881,9286.72,6404.33
882,8974.891,6713.512
883,8959.971,6711.427
884,8954.308,6722.964
885,8925.542,6840.925
886,8906.4,6853.51
887,8869.083,6823.174
888,8858.986,6840.012
889,8845.775,6956.919
890,8843.204,6963.853
891,8840.683,6973.03
892,9101.675,6834.664
893,9115.02,6832.583
894,9103.169,6816.956
895,9149.504,6992.89
896,9141.883,6995.621
897,9143.848,7005.703
898,9231.387,7129.001
899,9258.241,7157.199
900,9919.037,7257.407
901,9930.55,7247.704
902,9930.079,7228.053
903,9978.282,7319.529
904,9973.731,7324.485
905,9981.361,7326.614
906,9975.741,7130.757
907,9979.958,7125.372
908,9994.117,7125.46
909,9937.288,6958.412
910,9946.765,6951.087
911,9953.509,6948.863
912,10622.931,7395.107
913,10621.871,7404.942
914,10627.513,7407.443
915,10689.222,7386.893
916,10691.894,7393.915
917,10656.665,7520.367
918,10665.091,7527.303
919,11079.254,8511.591
920,11078.427,8519.608
921,11081.89,8522.89
922,11166.08,8545.698
923,11172.973,8546.775
924,11179.338,8550.169
925,11116.478,8606.441
926,11113.569,8610.651
927,12140,8762
928,12283,8762
929,12320.5,8698.213
930,12469.991,8567.655
931,12432.044,8508.347
932,12541.031,8443.449
933,12614.363,8441.3
934,12581.442,8373.425
935,12691.971,8313.63
936,12724.241,8254.139
937,12652.207,7995.677
938,12689,7673
939,12760.08,7422.493
940,12503,7484
941,13351.358,7292.419
942,13492.788,7334.021
943,13497.765,7324.752
944,13509.409,7329.727
945,13530.714,7394.071
946,13533.564,7399.48
947,13584.439,7442.413
948,13586.685,7446.121
949,13682,7617
950,13645.117,7677.392
951,13606,7738
952,13499.212,8186.795
953,13347.052,8183.62
954,13495.723,8441.679
955,13017,8377
956,12942.52,8505.389
957,13353.709,7086.943
958,13362.705,7078.316
959,13394.451,7083.891
960,13419.565,7070.72
961,13422.833,7051.562
962,13433.478,7055.346
963,13437.576,6996.439
964,13440.085,6988.176
965,13450.212,6987.989
966,13445.422,6968.422
967,13456.315,6965.398
968,13394.275,6960.585
969,13386.646,6955.548
970,13380.777,6956.82
971,13330.964,6942.146
972,13327.895,6938.582
973,13328.029,6947.752
974,13310.539,6561.109
975,13313.799,6556.949
976,13318.138,6549.713
977,13327.162,6504.147
978,13332.737,6501.114
979,13335.75,6433.973
980,13346.631,6429.366
981,13348.614,6417.913
982,13330.384,6354.486
983,13332.542,6340.726
984,13343.086,6337.167
985,13244,6340
986,13236,6333
987,13237,5960
988,13112.127,5901.546
989,13107.283,5905.112
990,13005.023,5872.666
991,12997.214,5873.952
992,12995.117,5864.69
993,12928.226,5835.24
994,12923.03,5832.263
995,12924.85,5826.568
996,12862.89,5786.652
997,12852.639,5777.257
998,12853.994,5773.022
999,12811.861,5730.169
1000,12807.147,5730.014
1001,12819.46,5722.06
1002,12689,5763
1003,12507.7,5955.915
1004,12763,6018
1005,12469.079,6279.333
1006,12212.332,6211.94
1007,12132.909,6212.111
1008,12099,6274
1009,12065,6340
1010,12063.955,6340.197
1011,11990.48,6203.75
1012,11918.905,6215.353
1013,11840.273,6203.825
1014,11877.516,6283.242
1015,11657.943,6277.861
1016,11617.944,6338.742
1017,11547.871,6332.25
1018,11473.883,6337.616
1019,11655.84,5867.046
1020,11662.561,5866.21
1021,11660.594,5857.379
1022,11617.805,5841.487
1023,11609.029,5840.652
1024,11541.308,5818.611
1025,11541.469,5812.178
1026,11534.573,5814.109
1027,10849.54,6149.851
1028,10808.234,6085.663
1029,10772.961,6022.369
1030,10775.884,6018.985
1031,12205.171,6463.748
1032,12281,6467
1033,13402.504,5081.94
1034,13407.27,5082.343
1035,13428.103,5029.013
1036,13433.414,5027.13
1037,13462.369,4996.092
1038,13465.055,4992.574
1039,13525.64,5011.136
1040,13531.26,5006.333
1041,13533.305,5017.701
1042,13599.411,5050.505
1043,13602.906,5057.003
1044,13607.877,5053.127
1045,13593.978,5145.29
1046,13592.663,5158.626
1047,13600.445,5160.278
1048,11870.846,4605.292
1049,11867.756,4608.363
1050,11861.234,4607.85
1051,11809.737,4631.82
1052,11809.974,4638.643
1053,11791.028,4561.857
1054,11791.799,4548.099
1055,11791.419,4509.065
1056,11789.109,4505.634
1057,11874.152,4519.393
1058,11878.542,4525.757
1059,11873.731,4527.677
1060,11889.396,4481.192
1061,11886.517,4479.422
1062,11879.993,4476.455
1063,11766.222,4415.192
1064,11761.016,4405.876
1065,11764.591,4403.408
1066,11741.742,4406.217
1067,11739.365,4409.667
1068,11748.246,4365.131
1069,11744.756,4362.41
1070,11772.801,4366.804
1071,11776.581,4367.885
1072,11776.545,4362.716
1073,11837,4175
1074,12065.039,4171.125
1075,11854.273,3309.95
1076,11844.887,3306.329
1077,11854.072,3295.707
1078,11877.774,3270.413
1079,11876.166,3267.138
1080,11872.365,3263.051
1081,11917.633,3238.748
1082,11925.26,3237.384
1083,10914.892,2825.836
1084,10908.189,2826.54
1085,10878.293,2802.409
1086,10874.394,2807.646
1087,10861.356,2884.999
1088,10865.387,2889.521
1089,10860.319,2891.088
1090,10024.996,4508.786
1091,10020.914,4510.673
1092,10017.664,4540.895
1093,10010.453,4545.223
1094,10012.001,4550.533
1095,10030.339,4562.775
1096,10064.379,4547.96
1097,10067.632,4549.954
1098,10070.035,4549.014
1099,8089.09,4167.433
1100,8199,5510
1101,8164,5572
1102,8197,5636
1103,8130,5696
1104,8089.423,5696.942
1105,8018.24,5686.564
1106,8014.796,5694.507
1107,8002.18,5692.976
1108,8044,5638
1109,8124,5765
1110,7913.744,5756.647
1111,7905.974,5762.183
1112,7871.279,5810.125
1113,7866.989,5808.381
1114,7869.407,5814.834
1115,7540.316,6275.938
1116,7542.29,6282.214
1117,7617.163,6346.553
1118,7621.997,6349.378
1119,7630.338,6342.678
1120,7674.952,6349.284
1121,7679.913,6354.537
1122,7943.45,6849.784
1123,8053.293,6907.568
1124,8087.362,6846.868
1125,8160.737,6971.45
1126,8125.962,7035.116
1127,8606,6595
1128,8530,6334
1129,9772.242,8614.705
1130,9779.375,8618.95
1131,9817.72,8705.654
1132,9821.228,8711.646
1133,9826.104,8718.633
1134,9836.29,8779.461
1135,9844.656,8782.14
1136,9844.481,8791.748
1137,9769.663,8849.572
1138,9763.775,8842.372
1139,9732.549,8890.227
1140,9733.597,8895.441
1141,9787.989,8935.592
1142,9782.917,8942.016
1143,9796.522,8932.729
1144,6735.439,3653.394
1145,6743.37,3645.956
1146,6765.056,3564.959
1147,6764.313,3560.559
1148,6770.75,3560.512
1149,6830.724,3513.561
1150,6825.639,3507.607
1151,6784.698,3456.322
1152,6779.045,3450.333
1153,6723.441,3468.397
1154,6709.167,3402.976
1155,6705.516,3395.431
1156,6662.958,3316.332
1157,6658.284,3312.494
1158,6654.631,3318.097
1159,6658.567,3267.936
1160,6659.02,3260.312
1161,6579.744,3214.419
1162,6583.677,3207.995
1163,6613.041,3407.447
1164,6651.47,3473.195
1165,6687.531,3535.473
1166,6691.23,3537.157
1167,7022.021,1049.2
1168,7023.997,1044.75
1169,7132.981,978.05
1170,7095.749,917.62
1171,7060,855
1172,7166.55,796.75
1173,7020,660
1174,6905.548,463.835
1175,6912.863,459.713
1176,6939.446,442.009
1177,6941.755,437.262
1178,6841.038,459.27
1179,6833.211,467.531
1180,6821.967,466.84
